{'store_id': 2733, 'e_id': 8824, 'review_score': 1, 'sales_id': 3902522}
{'store_id': 2027, 'e_id': 5756, 'review_score': 0, 'sales_id': 2706906}
{'store_id': 2733, 'e_id': 1102, 'review_score': 8, 'sales_id': 756883}
{'store_id': 2733, 'e_id': 8824, 'review_score': 3, 'sales_id': 1784289}
{'store_id': 2027, 'e_id': 1855, 'review_score': 1, 'sales_id': 8920333}
{'store_id': 2027, 'e_id': 5756, 'review_score': 6, 'sales_id': 7021265}
{'store_id': 2027, 'e_id': 1855, 'review_score': 4, 'sales_id': 99735}
{'store_id': 2733, 'e_id': 8824, 'review_score': 7, 'sales_id': 1939166}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 8071316}
{'store_id': 2733, 'e_id': 1102, 'review_score': 1, 'sales_id': 267218}
{'store_id': 2733, 'e_id': 1102, 'review_score': 9, 'sales_id': 1458139}
{'store_id': 2733, 'e_id': 8824, 'review_score': 4, 'sales_id': 4206432}
{'store_id': 2733, 'e_id': 8824, 'review_score': 6, 'sales_id': 3194540}
{'store_id': 2027, 'e_id': 4190, 'review_score': 8, 'sales_id': 1569501}
{'store_id': 2027, 'e_id': 5756, 'review_score': 3, 'sales_id': 8310443}
{'store_id': 2733, 'e_id': 1102, 'review_score': 4, 'sales_id': 1295781}
{'store_id': 2733, 'e_id': 8824, 'review_score': 0, 'sales_id': 8312964}
{'store_id': 2027, 'e_id': 5756, 'review_score': 10, 'sales_id': 1671568}
{'store_id': 2027, 'e_id': 1855, 'review_score': 7, 'sales_id': 4056403}
{'store_id': 2733, 'e_id': 3854, 'review_score': 0, 'sales_id': 1682079}
{'store_id': 2027, 'e_id': 5756, 'review_score': 6, 'sales_id': 6456101}
{'store_id': 2027, 'e_id': 1855, 'review_score': 3, 'sales_id': 3884956}
{'store_id': 2733, 'e_id': 1102, 'review_score': 8, 'sales_id': 2890884}
{'store_id': 2027, 'e_id': 4190, 'review_score': 2, 'sales_id': 761646}
{'store_id': 2027, 'e_id': 1855, 'review_score': 1, 'sales_id': 3925123}
{'store_id': 2733, 'e_id': 1102, 'review_score': 4, 'sales_id': 5618120}
{'store_id': 2733, 'e_id': 8824, 'review_score': 6, 'sales_id': 1416119}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 7060196}
{'store_id': 2027, 'e_id': 4190, 'review_score': 4, 'sales_id': 3899512}
{'store_id': 2733, 'e_id': 8824, 'review_score': 9, 'sales_id': 9394936}
{'store_id': 2027, 'e_id': 5756, 'review_score': 0, 'sales_id': 7963496}
{'store_id': 2027, 'e_id': 1855, 'review_score': 10, 'sales_id': 6357411}
{'store_id': 2027, 'e_id': 4190, 'review_score': 1, 'sales_id': 9256863}
{'store_id': 2027, 'e_id': 1855, 'review_score': 9, 'sales_id': 8431421}
{'store_id': 2027, 'e_id': 4190, 'review_score': 3, 'sales_id': 4817028}
{'store_id': 2027, 'e_id': 4190, 'review_score': 3, 'sales_id': 2169105}
{'store_id': 2027, 'e_id': 1855, 'review_score': 10, 'sales_id': 2906012}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 5460000}
{'store_id': 2027, 'e_id': 4190, 'review_score': 7, 'sales_id': 3394160}
{'store_id': 2027, 'e_id': 4190, 'review_score': 2, 'sales_id': 7838276}
{'store_id': 2733, 'e_id': 3854, 'review_score': 2, 'sales_id': 3175634}
{'store_id': 2027, 'e_id': 4190, 'review_score': 0, 'sales_id': 5594480}
{'store_id': 2027, 'e_id': 4190, 'review_score': 0, 'sales_id': 9379765}
{'store_id': 2027, 'e_id': 1855, 'review_score': 5, 'sales_id': 1850495}
{'store_id': 2733, 'e_id': 8824, 'review_score': 1, 'sales_id': 905022}
{'store_id': 2733, 'e_id': 3854, 'review_score': 7, 'sales_id': 5476669}
{'store_id': 2027, 'e_id': 4190, 'review_score': 1, 'sales_id': 4629596}
{'store_id': 2027, 'e_id': 1855, 'review_score': 9, 'sales_id': 9580618}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 3526305}
{'store_id': 2733, 'e_id': 3854, 'review_score': 1, 'sales_id': 7124210}
{'store_id': 2733, 'e_id': 8824, 'review_score': 7, 'sales_id': 151134}
{'store_id': 2733, 'e_id': 1102, 'review_score': 7, 'sales_id': 6244760}
{'store_id': 2027, 'e_id': 4190, 'review_score': 0, 'sales_id': 2253825}
{'store_id': 2733, 'e_id': 3854, 'review_score': 10, 'sales_id': 735780}
{'store_id': 2733, 'e_id': 8824, 'review_score': 10, 'sales_id': 9102534}
{'store_id': 2733, 'e_id': 3854, 'review_score': 1, 'sales_id': 1275854}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 3491866}
{'store_id': 2733, 'e_id': 8824, 'review_score': 10, 'sales_id': 3899235}
{'store_id': 2733, 'e_id': 1102, 'review_score': 10, 'sales_id': 6222545}
{'store_id': 2733, 'e_id': 8824, 'review_score': 5, 'sales_id': 1547345}
{'store_id': 2027, 'e_id': 1855, 'review_score': 4, 'sales_id': 7486679}
{'store_id': 2027, 'e_id': 5756, 'review_score': 1, 'sales_id': 4008394}
{'store_id': 2733, 'e_id': 3854, 'review_score': 3, 'sales_id': 9088683}
{'store_id': 2733, 'e_id': 1102, 'review_score': 10, 'sales_id': 8952349}
{'store_id': 2733, 'e_id': 3854, 'review_score': 0, 'sales_id': 6430898}
{'store_id': 2027, 'e_id': 4190, 'review_score': 7, 'sales_id': 6658865}
{'store_id': 2027, 'e_id': 4190, 'review_score': 4, 'sales_id': 6967599}
{'store_id': 2027, 'e_id': 4190, 'review_score': 10, 'sales_id': 8684414}
{'store_id': 2733, 'e_id': 8824, 'review_score': 1, 'sales_id': 4907349}
{'store_id': 2733, 'e_id': 1102, 'review_score': 5, 'sales_id': 5953225}
{'store_id': 2027, 'e_id': 1855, 'review_score': 1, 'sales_id': 8686969}
{'store_id': 2027, 'e_id': 1855, 'review_score': 8, 'sales_id': 3100915}
{'store_id': 2733, 'e_id': 8824, 'review_score': 5, 'sales_id': 6312878}
{'store_id': 2733, 'e_id': 3854, 'review_score': 5, 'sales_id': 5411592}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 2784525}
{'store_id': 2733, 'e_id': 3854, 'review_score': 0, 'sales_id': 7081130}
{'store_id': 2027, 'e_id': 5756, 'review_score': 10, 'sales_id': 9965460}
{'store_id': 2027, 'e_id': 1855, 'review_score': 4, 'sales_id': 2846823}
{'store_id': 2027, 'e_id': 1855, 'review_score': 8, 'sales_id': 7676341}
{'store_id': 2733, 'e_id': 3854, 'review_score': 1, 'sales_id': 6007424}
{'store_id': 2733, 'e_id': 8824, 'review_score': 0, 'sales_id': 7854084}
{'store_id': 2733, 'e_id': 3854, 'review_score': 8, 'sales_id': 9008989}
{'store_id': 2733, 'e_id': 1102, 'review_score': 3, 'sales_id': 8423489}
{'store_id': 2027, 'e_id': 1855, 'review_score': 10, 'sales_id': 9467093}
{'store_id': 2027, 'e_id': 1855, 'review_score': 9, 'sales_id': 968952}
{'store_id': 2733, 'e_id': 3854, 'review_score': 3, 'sales_id': 2894240}
{'store_id': 2733, 'e_id': 3854, 'review_score': 7, 'sales_id': 9563797}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 5071627}
{'store_id': 2733, 'e_id': 3854, 'review_score': 8, 'sales_id': 762689}
{'store_id': 2733, 'e_id': 3854, 'review_score': 8, 'sales_id': 1109993}
{'store_id': 2733, 'e_id': 8824, 'review_score': 6, 'sales_id': 4686035}
{'store_id': 2027, 'e_id': 4190, 'review_score': 2, 'sales_id': 224664}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 2120849}
{'store_id': 2027, 'e_id': 4190, 'review_score': 3, 'sales_id': 1482228}
{'store_id': 2733, 'e_id': 3854, 'review_score': 7, 'sales_id': 7283608}
{'store_id': 2027, 'e_id': 4190, 'review_score': 4, 'sales_id': 8162361}
{'store_id': 2733, 'e_id': 8824, 'review_score': 8, 'sales_id': 4497976}
{'store_id': 2733, 'e_id': 1102, 'review_score': 3, 'sales_id': 5368680}
{'store_id': 2733, 'e_id': 1102, 'review_score': 8, 'sales_id': 7650575}
{'store_id': 2027, 'e_id': 1855, 'review_score': 0, 'sales_id': 3026407}
{'store_id': 2733, 'e_id': 1102, 'review_score': 1, 'sales_id': 6853612}
{'store_id': 2733, 'e_id': 3854, 'review_score': 1, 'sales_id': 5890012}
{'store_id': 2027, 'e_id': 5756, 'review_score': 9, 'sales_id': 5101297}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 3929685}
{'store_id': 2733, 'e_id': 8824, 'review_score': 9, 'sales_id': 6273813}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 7312796}
{'store_id': 2733, 'e_id': 8824, 'review_score': 5, 'sales_id': 7358727}
{'store_id': 2733, 'e_id': 8824, 'review_score': 0, 'sales_id': 812010}
{'store_id': 2733, 'e_id': 1102, 'review_score': 8, 'sales_id': 7200224}
{'store_id': 2027, 'e_id': 1855, 'review_score': 1, 'sales_id': 8846979}
{'store_id': 2733, 'e_id': 3854, 'review_score': 8, 'sales_id': 3950378}
{'store_id': 2027, 'e_id': 4190, 'review_score': 5, 'sales_id': 1247184}
{'store_id': 2027, 'e_id': 4190, 'review_score': 3, 'sales_id': 5524453}
{'store_id': 2027, 'e_id': 1855, 'review_score': 3, 'sales_id': 3175240}
{'store_id': 2027, 'e_id': 4190, 'review_score': 3, 'sales_id': 4872842}
{'store_id': 2733, 'e_id': 3854, 'review_score': 5, 'sales_id': 3789335}
{'store_id': 2027, 'e_id': 1855, 'review_score': 10, 'sales_id': 9230599}
{'store_id': 2027, 'e_id': 4190, 'review_score': 1, 'sales_id': 8997565}
{'store_id': 2027, 'e_id': 1855, 'review_score': 2, 'sales_id': 6543302}
{'store_id': 2733, 'e_id': 8824, 'review_score': 1, 'sales_id': 3977584}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 7183574}
{'store_id': 2733, 'e_id': 3854, 'review_score': 3, 'sales_id': 7929454}
{'store_id': 2733, 'e_id': 3854, 'review_score': 10, 'sales_id': 5436391}
{'store_id': 2027, 'e_id': 4190, 'review_score': 4, 'sales_id': 3602948}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 6418142}
{'store_id': 2027, 'e_id': 1855, 'review_score': 0, 'sales_id': 4774125}
{'store_id': 2027, 'e_id': 1855, 'review_score': 7, 'sales_id': 1665960}
{'store_id': 2733, 'e_id': 8824, 'review_score': 2, 'sales_id': 2006449}
{'store_id': 2027, 'e_id': 1855, 'review_score': 3, 'sales_id': 7954736}
{'store_id': 2027, 'e_id': 4190, 'review_score': 1, 'sales_id': 1143040}
{'store_id': 2027, 'e_id': 5756, 'review_score': 3, 'sales_id': 9988479}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 9309990}
{'store_id': 2733, 'e_id': 8824, 'review_score': 9, 'sales_id': 608689}
{'store_id': 2733, 'e_id': 1102, 'review_score': 10, 'sales_id': 7587092}
{'store_id': 2733, 'e_id': 3854, 'review_score': 0, 'sales_id': 2546121}
{'store_id': 2733, 'e_id': 3854, 'review_score': 7, 'sales_id': 7375387}
{'store_id': 2027, 'e_id': 4190, 'review_score': 10, 'sales_id': 4318083}
{'store_id': 2733, 'e_id': 3854, 'review_score': 0, 'sales_id': 8817482}
{'store_id': 2027, 'e_id': 4190, 'review_score': 1, 'sales_id': 1914512}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 4257592}
{'store_id': 2027, 'e_id': 5756, 'review_score': 10, 'sales_id': 4969083}
{'store_id': 2733, 'e_id': 3854, 'review_score': 2, 'sales_id': 2770325}
{'store_id': 2733, 'e_id': 8824, 'review_score': 5, 'sales_id': 6542391}
{'store_id': 2733, 'e_id': 8824, 'review_score': 5, 'sales_id': 543877}
{'store_id': 2027, 'e_id': 1855, 'review_score': 7, 'sales_id': 1436048}
{'store_id': 2027, 'e_id': 4190, 'review_score': 8, 'sales_id': 3940074}
{'store_id': 2027, 'e_id': 5756, 'review_score': 2, 'sales_id': 8157797}
{'store_id': 2733, 'e_id': 1102, 'review_score': 5, 'sales_id': 7690541}
{'store_id': 2733, 'e_id': 8824, 'review_score': 1, 'sales_id': 9065783}
{'store_id': 2733, 'e_id': 8824, 'review_score': 9, 'sales_id': 789685}
{'store_id': 2027, 'e_id': 1855, 'review_score': 9, 'sales_id': 3913076}
{'store_id': 2733, 'e_id': 3854, 'review_score': 1, 'sales_id': 8290038}
{'store_id': 2733, 'e_id': 3854, 'review_score': 8, 'sales_id': 8630964}
{'store_id': 2733, 'e_id': 8824, 'review_score': 4, 'sales_id': 8665660}
{'store_id': 2027, 'e_id': 1855, 'review_score': 0, 'sales_id': 1595387}
{'store_id': 2027, 'e_id': 1855, 'review_score': 9, 'sales_id': 3293634}
{'store_id': 2733, 'e_id': 3854, 'review_score': 10, 'sales_id': 3092770}
{'store_id': 2027, 'e_id': 5756, 'review_score': 6, 'sales_id': 8429972}
{'store_id': 2733, 'e_id': 8824, 'review_score': 6, 'sales_id': 3851278}
{'store_id': 2733, 'e_id': 8824, 'review_score': 10, 'sales_id': 9951221}
{'store_id': 2733, 'e_id': 3854, 'review_score': 8, 'sales_id': 3833404}
{'store_id': 2027, 'e_id': 1855, 'review_score': 0, 'sales_id': 9780167}
{'store_id': 2027, 'e_id': 4190, 'review_score': 8, 'sales_id': 4755476}
{'store_id': 2027, 'e_id': 4190, 'review_score': 4, 'sales_id': 9866997}
{'store_id': 2027, 'e_id': 1855, 'review_score': 1, 'sales_id': 5270078}
{'store_id': 2027, 'e_id': 5756, 'review_score': 3, 'sales_id': 4613445}
{'store_id': 2733, 'e_id': 3854, 'review_score': 10, 'sales_id': 5133944}
{'store_id': 2733, 'e_id': 3854, 'review_score': 8, 'sales_id': 6388196}
{'store_id': 2027, 'e_id': 5756, 'review_score': 4, 'sales_id': 2376703}
{'store_id': 2733, 'e_id': 3854, 'review_score': 0, 'sales_id': 8859415}
{'store_id': 2733, 'e_id': 1102, 'review_score': 8, 'sales_id': 818077}
{'store_id': 2027, 'e_id': 1855, 'review_score': 9, 'sales_id': 9352308}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 213503}
{'store_id': 2027, 'e_id': 4190, 'review_score': 3, 'sales_id': 8889306}
{'store_id': 2733, 'e_id': 3854, 'review_score': 10, 'sales_id': 8366523}
{'store_id': 2027, 'e_id': 1855, 'review_score': 9, 'sales_id': 9790143}
{'store_id': 2027, 'e_id': 4190, 'review_score': 2, 'sales_id': 4838382}
{'store_id': 2733, 'e_id': 8824, 'review_score': 4, 'sales_id': 3482211}
{'store_id': 2733, 'e_id': 3854, 'review_score': 7, 'sales_id': 7874304}
{'store_id': 2733, 'e_id': 8824, 'review_score': 6, 'sales_id': 5066367}
{'store_id': 2027, 'e_id': 1855, 'review_score': 0, 'sales_id': 8533567}
{'store_id': 2733, 'e_id': 8824, 'review_score': 2, 'sales_id': 492716}
{'store_id': 2733, 'e_id': 8824, 'review_score': 9, 'sales_id': 2449837}
{'store_id': 2733, 'e_id': 8824, 'review_score': 2, 'sales_id': 5140122}
{'store_id': 2027, 'e_id': 1855, 'review_score': 6, 'sales_id': 2090874}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 9806754}
{'store_id': 2027, 'e_id': 1855, 'review_score': 6, 'sales_id': 5410826}
{'store_id': 2027, 'e_id': 1855, 'review_score': 2, 'sales_id': 1996036}
{'store_id': 2027, 'e_id': 5756, 'review_score': 10, 'sales_id': 2486248}
{'store_id': 2027, 'e_id': 4190, 'review_score': 10, 'sales_id': 7843669}
{'store_id': 2733, 'e_id': 8824, 'review_score': 7, 'sales_id': 4704525}
{'store_id': 2733, 'e_id': 1102, 'review_score': 3, 'sales_id': 3434408}
{'store_id': 2733, 'e_id': 1102, 'review_score': 0, 'sales_id': 2884188}
{'store_id': 2733, 'e_id': 1102, 'review_score': 2, 'sales_id': 3801039}
{'store_id': 2733, 'e_id': 3854, 'review_score': 9, 'sales_id': 3478577}
{'store_id': 2733, 'e_id': 8824, 'review_score': 5, 'sales_id': 338093}
{'store_id': 2027, 'e_id': 5756, 'review_score': 6, 'sales_id': 577246}
{'store_id': 2733, 'e_id': 8824, 'review_score': 9, 'sales_id': 4395092}
{'store_id': 2027, 'e_id': 4190, 'review_score': 6, 'sales_id': 4501480}
{'store_id': 2027, 'e_id': 1855, 'review_score': 8, 'sales_id': 2014756}
{'store_id': 2027, 'e_id': 4190, 'review_score': 5, 'sales_id': 751683}
{'store_id': 2733, 'e_id': 1102, 'review_score': 3, 'sales_id': 6429973}
{'store_id': 2733, 'e_id': 1102, 'review_score': 10, 'sales_id': 8054850}
{'store_id': 2027, 'e_id': 4190, 'review_score': 9, 'sales_id': 2481931}
{'store_id': 2733, 'e_id': 3854, 'review_score': 8, 'sales_id': 6412731}
{'store_id': 2027, 'e_id': 4190, 'review_score': 0, 'sales_id': 724468}
{'store_id': 2027, 'e_id': 5756, 'review_score': 6, 'sales_id': 8608848}
{'store_id': 2733, 'e_id': 1102, 'review_score': 6, 'sales_id': 5907907}
{'store_id': 2733, 'e_id': 3854, 'review_score': 2, 'sales_id': 573247}
{'store_id': 2733, 'e_id': 1102, 'review_score': 7, 'sales_id': 6215412}
{'store_id': 2733, 'e_id': 1102, 'review_score': 8, 'sales_id': 7812673}
{'store_id': 2027, 'e_id': 4190, 'review_score': 5, 'sales_id': 4067168}
{'store_id': 2733, 'e_id': 8824, 'review_score': 4, 'sales_id': 6683384}
{'store_id': 2027, 'e_id': 5756, 'review_score': 6, 'sales_id': 8386940}
{'store_id': 2027, 'e_id': 1855, 'review_score': 8, 'sales_id': 8124088}
{'store_id': 2733, 'e_id': 3854, 'review_score': 4, 'sales_id': 6837441}
{'store_id': 2027, 'e_id': 1855, 'review_score': 3, 'sales_id': 3639749}
{'store_id': 2733, 'e_id': 8824, 'review_score': 5, 'sales_id': 6935046}
{'store_id': 2027, 'e_id': 5756, 'review_score': 8, 'sales_id': 9643653}
{'store_id': 2733, 'e_id': 8824, 'review_score': 6, 'sales_id': 6677776}
{'store_id': 2733, 'e_id': 1102, 'review_score': 6, 'sales_id': 1655892}
{'store_id': 2027, 'e_id': 1855, 'review_score': 5, 'sales_id': 3826840}
{'store_id': 2027, 'e_id': 1855, 'review_score': 1, 'sales_id': 8228698}
{'store_id': 2733, 'e_id': 3854, 'review_score': 2, 'sales_id': 5429769}
{'store_id': 2027, 'e_id': 1855, 'review_score': 3, 'sales_id': 4074116}
{'store_id': 2733, 'e_id': 8824, 'review_score': 10, 'sales_id': 905882}
{'store_id': 2027, 'e_id': 1855, 'review_score': 3, 'sales_id': 88065}
