(4691344, 6379, 1308, 6539, 7337, 'Ealing')
(5718811, 9774, 9952, 6968, 1798, 'Richmond')
(6862565, 6164, 9952, 1814, 4332, 'Ealing')
(4054700, 6164, 9952, 8688, 1865, 'Barnet')
(6865698, 6164, 9952, 201, 5106, 'Merton')
(9528785, 4594, 1308, 7843, 1528, 'Ealing')
(1940178, 7963, 1308, 8045, 1165, 'Barnet')
(4536729, 9774, 9952, 5876, 2831, 'Barnet')
(1376757, 3451, 9952, 2734, 3130, 'Ealing')
(1790126, 9774, 9952, 3999, 6961, 'Ealing')
(3129851, 9774, 9952, 7325, 5815, 'Barnet')
(1706335, 9774, 9952, 1195, 9128, 'Westmister')
(5004637, 9774, 9952, 3026, 5318, 'Hounslow')
(5004149, 6379, 1308, 6143, 5215, 'Merton')
(6396212, 3451, 9952, 3936, 8254, 'Merton')
(9505044, 3451, 9952, 3909, 2778, 'Barnet')
(6581483, 9774, 9952, 1497, 8966, 'Westmister')
(17269, 7963, 1308, 4373, 2138, 'Richmond')
(8654558, 9774, 9952, 8410, 1616, 'Ealing')
(8865764, 9774, 9952, 2345, 3188, 'Hounslow')
(4588100, 6379, 1308, 1866, 7288, 'Barnet')
(247481, 7963, 1308, 435, 4016, 'Westmister')
(4873656, 7963, 1308, 2874, 6253, 'Richmond')
(3439662, 6164, 9952, 3327, 6970, 'Barnet')
(2526992, 6164, 9952, 2738, 6719, 'Richmond')
(6169922, 9774, 9952, 1597, 6192, 'Hounslow')
(2065583, 7963, 1308, 4701, 7929, 'Barnet')
(9105418, 6164, 9952, 7888, 1557, 'Merton')
(4767201, 6164, 9952, 1827, 3889, 'Ealing')
(7615900, 3451, 9952, 9038, 209, 'Westmister')
(224192, 7963, 1308, 3717, 872, 'Ealing')
(5689079, 6379, 1308, 5919, 2944, 'Merton')
(4216777, 9774, 9952, 4010, 9550, 'Hounslow')
(730952, 6379, 1308, 6426, 5486, 'Westmister')
(7813851, 4594, 1308, 5704, 9719, 'Ealing')
(8005036, 4594, 1308, 3952, 1351, 'Richmond')
(5829883, 6164, 9952, 5275, 6854, 'Hounslow')
(4252395, 6379, 1308, 9996, 6149, 'Hounslow')
(7592400, 4594, 1308, 295, 4743, 'Ealing')
(5719363, 3451, 9952, 7792, 172, 'Richmond')
(1675951, 9774, 9952, 9502, 6017, 'Ealing')
(5097595, 3451, 9952, 3490, 5420, 'Merton')
(4380097, 6164, 9952, 5200, 4730, 'Richmond')
(2892353, 3451, 9952, 5709, 9850, 'Ealing')
(272437, 9774, 9952, 9100, 4141, 'Ealing')
(8264048, 7963, 1308, 3511, 9247, 'Ealing')
(738743, 7963, 1308, 8813, 4045, 'Westmister')
(4495764, 3451, 9952, 2056, 2946, 'Hounslow')
(6349731, 6379, 1308, 9748, 3736, 'Hounslow')
(9519566, 6164, 9952, 4706, 3928, 'Merton')
(6419979, 3451, 9952, 9490, 307, 'Westmister')
(3167183, 6164, 9952, 9224, 1229, 'Westmister')
(520164, 9774, 9952, 3836, 9764, 'Hounslow')
(5052271, 4594, 1308, 8253, 8830, 'Barnet')
(6176574, 6164, 9952, 3779, 4605, 'Ealing')
(5105299, 4594, 1308, 4522, 2752, 'Westmister')
(4238200, 4594, 1308, 9815, 4628, 'Ealing')
(5027477, 7963, 1308, 7760, 65, 'Hounslow')
(1927114, 6164, 9952, 6376, 3524, 'Richmond')
(9935448, 9774, 9952, 8907, 399, 'Merton')
(9894633, 9774, 9952, 9740, 7377, 'Hounslow')
(3329920, 6379, 1308, 7700, 5133, 'Barnet')
(8082051, 3451, 9952, 9368, 4876, 'Ealing')
(8279343, 7963, 1308, 8577, 7741, 'Westmister')
(5494472, 6164, 9952, 6315, 6014, 'Richmond')
(8229218, 3451, 9952, 5771, 2213, 'Hounslow')
(743689, 4594, 1308, 3802, 9498, 'Westmister')
(446584, 3451, 9952, 6995, 2622, 'Hounslow')
(3506511, 9774, 9952, 4364, 3027, 'Ealing')
(1393013, 6379, 1308, 389, 8792, 'Westmister')
(4242406, 9774, 9952, 7562, 3937, 'Barnet')
(4190537, 3451, 9952, 437, 9592, 'Barnet')
(1263080, 9774, 9952, 201, 9911, 'Hounslow')
(6590732, 9774, 9952, 623, 6523, 'Westmister')
(12089, 3451, 9952, 353, 1201, 'Richmond')
(8439503, 9774, 9952, 3704, 5694, 'Ealing')
(6642749, 7963, 1308, 8849, 736, 'Barnet')
(6217656, 9774, 9952, 6999, 7672, 'Barnet')
(7107131, 6164, 9952, 4529, 7431, 'Hounslow')
(1362526, 6379, 1308, 9871, 7401, 'Ealing')
(3118839, 7963, 1308, 8519, 6649, 'Hounslow')
(6744140, 6164, 9952, 230, 2760, 'Richmond')
(9956002, 3451, 9952, 8578, 481, 'Merton')
(5265576, 7963, 1308, 5724, 5980, 'Westmister')
(370068, 7963, 1308, 5070, 8972, 'Hounslow')
(4426309, 7963, 1308, 4520, 371, 'Merton')
(2182169, 9774, 9952, 1666, 6384, 'Westmister')
(1476210, 6379, 1308, 7735, 8769, 'Richmond')
(7605188, 6164, 9952, 2611, 5599, 'Westmister')
(1469368, 9774, 9952, 8211, 3042, 'Richmond')
(5269407, 6379, 1308, 128, 1584, 'Richmond')
(8731108, 3451, 9952, 6305, 1774, 'Merton')
(6988828, 4594, 1308, 4712, 8851, 'Westmister')
(4352149, 9774, 9952, 1856, 9345, 'Westmister')
(713200, 6379, 1308, 1377, 3982, 'Westmister')
(729109, 6379, 1308, 4894, 6016, 'Barnet')
(4228636, 6379, 1308, 3061, 6171, 'Hounslow')
(6615973, 9774, 9952, 4352, 3247, 'Hounslow')
(4552555, 3451, 9952, 2850, 4970, 'Ealing')
(4389129, 4594, 1308, 269, 7032, 'Richmond')
(2095085, 4594, 1308, 6936, 2790, 'Richmond')
(8112062, 6164, 9952, 3350, 5601, 'Ealing')
(4966625, 6164, 9952, 6978, 6011, 'Hounslow')
(7267839, 6379, 1308, 202, 7123, 'Hounslow')
(5576660, 7963, 1308, 4774, 823, 'Ealing')
(1970675, 4594, 1308, 88, 9789, 'Westmister')
(8738967, 6164, 9952, 4232, 6721, 'Hounslow')
(5639479, 9774, 9952, 5101, 3778, 'Westmister')
(486298, 6164, 9952, 8571, 6778, 'Westmister')
(2883548, 7963, 1308, 7378, 5144, 'Richmond')
(7232756, 6379, 1308, 1401, 8862, 'Hounslow')
(2296944, 3451, 9952, 1339, 1588, 'Barnet')
(678292, 6164, 9952, 2771, 5048, 'Merton')
(5968889, 3451, 9952, 2808, 7587, 'Richmond')
(3352368, 6164, 9952, 3783, 1737, 'Hounslow')
(5993772, 3451, 9952, 2827, 3106, 'Richmond')
(6713416, 7963, 1308, 889, 8681, 'Barnet')
(7469345, 4594, 1308, 1413, 6341, 'Hounslow')
(1401098, 6379, 1308, 2256, 478, 'Barnet')
(7412928, 4594, 1308, 5815, 6483, 'Merton')
(4727922, 4594, 1308, 9837, 2286, 'Ealing')
(1452003, 9774, 9952, 7376, 8442, 'Hounslow')
(7236698, 4594, 1308, 5872, 1180, 'Barnet')
(3264655, 6164, 9952, 4696, 7961, 'Ealing')
(5033184, 4594, 1308, 3990, 1877, 'Westmister')
(6699347, 6164, 9952, 4752, 2123, 'Westmister')
(9929762, 6379, 1308, 6963, 8539, 'Barnet')
(1240730, 7963, 1308, 8385, 8459, 'Ealing')
(5030925, 6379, 1308, 4830, 4116, 'Ealing')
(1245233, 6379, 1308, 8903, 1333, 'Barnet')
(426306, 6379, 1308, 8125, 7980, 'Ealing')
(4820759, 3451, 9952, 6243, 8071, 'Merton')
(9252314, 3451, 9952, 6560, 2088, 'Barnet')
(3299162, 9774, 9952, 1025, 7911, 'Merton')
(7216033, 6379, 1308, 9512, 1119, 'Westmister')
(5726529, 4594, 1308, 5348, 2831, 'Westmister')
(5252625, 6379, 1308, 9086, 7159, 'Hounslow')
(4059346, 6164, 9952, 2748, 415, 'Ealing')
(2991667, 6379, 1308, 9413, 3903, 'Richmond')
(2126676, 6164, 9952, 1324, 7890, 'Hounslow')
(2403302, 9774, 9952, 48, 1805, 'Hounslow')
(3095144, 9774, 9952, 8065, 4687, 'Richmond')
(4684938, 4594, 1308, 7630, 9661, 'Richmond')
(4460732, 3451, 9952, 2317, 8070, 'Westmister')
(6039159, 3451, 9952, 5282, 6856, 'Ealing')
(9080539, 6379, 1308, 9307, 3031, 'Richmond')
(1179155, 7963, 1308, 3486, 6443, 'Barnet')
(6816456, 6164, 9952, 9374, 1006, 'Hounslow')
(1918910, 6164, 9952, 4919, 6327, 'Richmond')
(6416687, 6379, 1308, 7407, 5039, 'Barnet')
(3846615, 3451, 9952, 4382, 7573, 'Barnet')
(6829571, 3451, 9952, 1197, 5635, 'Richmond')
(5333127, 6164, 9952, 9995, 6674, 'Hounslow')
(625330, 4594, 1308, 9663, 6000, 'Westmister')
(7185584, 6164, 9952, 1216, 6472, 'Barnet')
(5934950, 9774, 9952, 2869, 9220, 'Merton')
(5342179, 7963, 1308, 6492, 7276, 'Hounslow')
(9287533, 6379, 1308, 4652, 4691, 'Merton')
(3496094, 6379, 1308, 7280, 7986, 'Ealing')
(3095022, 6164, 9952, 8100, 4844, 'Barnet')
(7251509, 6164, 9952, 153, 9616, 'Westmister')
(4354114, 6379, 1308, 7474, 7400, 'Merton')
(1536604, 3451, 9952, 7931, 3999, 'Merton')
(928469, 6164, 9952, 8780, 7183, 'Hounslow')
(4593239, 9774, 9952, 3119, 9417, 'Richmond')
(5813541, 6379, 1308, 8560, 3529, 'Barnet')
(6089961, 6164, 9952, 989, 802, 'Westmister')
(69092, 9774, 9952, 2642, 2996, 'Ealing')
(1718734, 4594, 1308, 5932, 165, 'Westmister')
(1736226, 7963, 1308, 1018, 3018, 'Westmister')
(5300931, 3451, 9952, 6346, 1754, 'Ealing')
(2466031, 6379, 1308, 4991, 6357, 'Merton')
(6756717, 6379, 1308, 8162, 6376, 'Barnet')
(3297998, 6379, 1308, 282, 9096, 'Richmond')
(5397403, 6164, 9952, 9638, 1981, 'Hounslow')
(446789, 6379, 1308, 944, 9737, 'Merton')
(2916098, 9774, 9952, 9474, 1429, 'Westmister')
(5560389, 3451, 9952, 8876, 2673, 'Hounslow')
(2915895, 4594, 1308, 453, 221, 'Richmond')
(4948350, 6164, 9952, 4367, 6792, 'Merton')
(7856000, 9774, 9952, 8713, 8613, 'Merton')
(1604767, 6164, 9952, 5448, 1769, 'Hounslow')
(1680588, 6379, 1308, 5940, 9497, 'Ealing')
(9042838, 7963, 1308, 1464, 1508, 'Barnet')
(8943484, 7963, 1308, 969, 8712, 'Richmond')
(1969251, 6379, 1308, 8751, 6598, 'Westmister')
(7204373, 9774, 9952, 6937, 8861, 'Hounslow')
(9684712, 9774, 9952, 2872, 1549, 'Ealing')
(3697057, 6164, 9952, 8059, 4647, 'Hounslow')
(1107582, 9774, 9952, 9494, 7077, 'Westmister')
(8892648, 3451, 9952, 7604, 3746, 'Westmister')
(1259176, 6379, 1308, 5552, 5407, 'Richmond')
(6139377, 6379, 1308, 5388, 5953, 'Westmister')
(7256815, 9774, 9952, 8190, 6417, 'Barnet')
(7150501, 6379, 1308, 4606, 6893, 'Westmister')
(3221273, 9774, 9952, 197, 7643, 'Hounslow')
(8618739, 4594, 1308, 2289, 8970, 'Westmister')
(9747360, 6379, 1308, 5339, 9213, 'Richmond')
(3833356, 6379, 1308, 8422, 9375, 'Westmister')
(806569, 9774, 9952, 8582, 957, 'Merton')
(1800556, 4594, 1308, 618, 2646, 'Hounslow')
(4973439, 3451, 9952, 9290, 3675, 'Richmond')
(4383352, 3451, 9952, 1096, 7218, 'Barnet')
(739243, 4594, 1308, 3984, 1214, 'Hounslow')
(7035402, 4594, 1308, 6992, 9914, 'Richmond')
(6813744, 6164, 9952, 1054, 3759, 'Ealing')
(5950704, 3451, 9952, 1907, 6939, 'Hounslow')
(4263902, 4594, 1308, 5800, 5097, 'Ealing')
(9211514, 7963, 1308, 1313, 2435, 'Richmond')
(3034002, 6164, 9952, 1531, 262, 'Ealing')
(4841053, 6164, 9952, 206, 6429, 'Merton')
(7836569, 9774, 9952, 8700, 9851, 'Westmister')
(4321192, 9774, 9952, 832, 635, 'Richmond')
(5497025, 9774, 9952, 6782, 9973, 'Hounslow')
(206136, 3451, 9952, 2955, 3497, 'Westmister')
(6203376, 4594, 1308, 9753, 4011, 'Merton')
(3430229, 4594, 1308, 1003, 4326, 'Westmister')
(5171037, 4594, 1308, 5434, 8299, 'Merton')
(6541674, 7963, 1308, 6607, 4939, 'Westmister')
(8912951, 4594, 1308, 7547, 8075, 'Westmister')
(1206572, 7963, 1308, 7319, 9170, 'Hounslow')
(7677950, 6164, 9952, 3884, 3162, 'Hounslow')
(1609728, 4594, 1308, 8137, 1093, 'Merton')
(9464706, 3451, 9952, 845, 1670, 'Hounslow')
(2710945, 4594, 1308, 7576, 1260, 'Merton')
(6887392, 6164, 9952, 6545, 7131, 'Barnet')
(937127, 7963, 1308, 9305, 1584, 'Merton')
(4113690, 6379, 1308, 9389, 1729, 'Barnet')
(7515980, 4594, 1308, 3144, 9615, 'Richmond')
(1577697, 4594, 1308, 8637, 6270, 'Barnet')
(3021883, 9774, 9952, 2464, 1852, 'Hounslow')
(8162562, 3451, 9952, 3778, 9793, 'Hounslow')
(2277437, 9774, 9952, 3913, 8179, 'Hounslow')
(575123, 9774, 9952, 3563, 2534, 'Richmond')
(3226999, 4594, 1308, 4784, 6313, 'Hounslow')
(27212, 6164, 9952, 6411, 3018, 'Ealing')
(5259397, 6164, 9952, 8504, 1476, 'Ealing')
(9678772, 3451, 9952, 6981, 5959, 'Richmond')
(930488, 3451, 9952, 2923, 1119, 'Ealing')
(7402861, 6164, 9952, 9026, 5663, 'Richmond')
(3120855, 6379, 1308, 6528, 1808, 'Hounslow')
(6104208, 6164, 9952, 5144, 2789, 'Richmond')
(9758580, 6379, 1308, 88, 6854, 'Ealing')
(9187317, 6379, 1308, 5536, 4897, 'Ealing')
(7766253, 3451, 9952, 2357, 3341, 'Merton')
(673699, 7963, 1308, 3248, 9574, 'Hounslow')
(4324612, 6164, 9952, 1402, 7387, 'Ealing')
(825224, 6379, 1308, 1411, 4118, 'Ealing')
(8192584, 6379, 1308, 3839, 2641, 'Ealing')
(4522629, 7963, 1308, 1004, 6574, 'Ealing')
(1879418, 4594, 1308, 3204, 6693, 'Westmister')
(3687283, 4594, 1308, 5556, 97, 'Richmond')
(9182489, 4594, 1308, 5487, 8599, 'Hounslow')
(8452921, 4594, 1308, 3969, 3280, 'Ealing')
(2215159, 6164, 9952, 2851, 2892, 'Ealing')
(5398688, 6379, 1308, 3776, 5455, 'Merton')
(1092390, 3451, 9952, 533, 6054, 'Hounslow')
(4112441, 7963, 1308, 8838, 502, 'Richmond')
(9484080, 3451, 9952, 3558, 4827, 'Barnet')
(3614610, 9774, 9952, 8308, 9845, 'Richmond')
(5465171, 9774, 9952, 8813, 1556, 'Richmond')
(2373165, 6164, 9952, 4447, 4391, 'Richmond')
(7177728, 3451, 9952, 6914, 5413, 'Richmond')
(3464883, 4594, 1308, 7031, 2010, 'Ealing')
(5531249, 7963, 1308, 5097, 2317, 'Richmond')
(4230801, 3451, 9952, 5835, 6815, 'Hounslow')
(122051, 6164, 9952, 7715, 5783, 'Hounslow')
(4627326, 7963, 1308, 8127, 6952, 'Hounslow')
(5946552, 6164, 9952, 8174, 4794, 'Merton')
(531480, 3451, 9952, 5258, 717, 'Hounslow')
(3669726, 7963, 1308, 1080, 7281, 'Barnet')
(6497137, 6164, 9952, 4766, 4600, 'Ealing')
(3395673, 6379, 1308, 3009, 9377, 'Merton')
(2441679, 4594, 1308, 1953, 9495, 'Hounslow')
(3569155, 6164, 9952, 3498, 246, 'Richmond')
(982923, 4594, 1308, 2694, 4998, 'Barnet')
(4142603, 4594, 1308, 8865, 4793, 'Westmister')
(8940478, 7963, 1308, 9814, 7806, 'Westmister')
(6622718, 9774, 9952, 4164, 2647, 'Barnet')
(8266533, 7963, 1308, 5016, 4387, 'Ealing')
(6417858, 4594, 1308, 2124, 6411, 'Richmond')
(4759502, 4594, 1308, 9194, 8518, 'Richmond')
(8899902, 3451, 9952, 4335, 5755, 'Merton')
(1520328, 6379, 1308, 9241, 1110, 'Westmister')
(6818016, 6164, 9952, 2696, 9671, 'Richmond')
(9020498, 6379, 1308, 8606, 7560, 'Hounslow')
(5028620, 7963, 1308, 7689, 157, 'Westmister')
(3796765, 9774, 9952, 1765, 2384, 'Ealing')
(6660244, 4594, 1308, 1497, 8928, 'Richmond')
(5749462, 9774, 9952, 1132, 9733, 'Richmond')
(5516168, 3451, 9952, 2701, 3711, 'Richmond')
(105147, 4594, 1308, 2251, 4564, 'Westmister')
(8625627, 4594, 1308, 7010, 6370, 'Richmond')
(838053, 9774, 9952, 8403, 8238, 'Merton')
(4268518, 4594, 1308, 2912, 4545, 'Richmond')
(2349218, 6164, 9952, 8182, 8437, 'Merton')
(494640, 4594, 1308, 1411, 6819, 'Hounslow')
(1479853, 3451, 9952, 927, 554, 'Richmond')
(1280797, 9774, 9952, 9223, 569, 'Westmister')
(8481249, 4594, 1308, 4184, 6982, 'Merton')
(3543162, 3451, 9952, 2983, 6486, 'Barnet')
(94039, 4594, 1308, 5259, 808, 'Westmister')
(5457120, 9774, 9952, 5426, 783, 'Merton')
(1203387, 9774, 9952, 240, 8452, 'Ealing')
(2018802, 6379, 1308, 9409, 4732, 'Merton')
(4660758, 6379, 1308, 1189, 6161, 'Barnet')
(3896068, 4594, 1308, 3661, 8362, 'Hounslow')
(8597941, 7963, 1308, 9156, 4267, 'Hounslow')
(920166, 3451, 9952, 48, 9724, 'Hounslow')
(4332745, 3451, 9952, 2977, 7351, 'Barnet')
(9196633, 6164, 9952, 3268, 115, 'Hounslow')
(5119984, 7963, 1308, 7510, 1316, 'Ealing')
(5878427, 4594, 1308, 6498, 7078, 'Merton')
(6398268, 9774, 9952, 265, 7846, 'Ealing')
(2184814, 6164, 9952, 3640, 6342, 'Richmond')
(1889712, 4594, 1308, 9902, 4593, 'Merton')
(9389057, 7963, 1308, 9751, 3468, 'Westmister')
(2729996, 7963, 1308, 5845, 4437, 'Westmister')
(7296066, 6379, 1308, 2648, 387, 'Hounslow')
(76908, 9774, 9952, 9358, 8393, 'Merton')
(2989405, 7963, 1308, 5072, 4313, 'Ealing')
(937580, 3451, 9952, 9091, 9933, 'Richmond')
(8480685, 7963, 1308, 6100, 2911, 'Westmister')
(6083124, 6164, 9952, 2125, 8714, 'Westmister')
(4301940, 3451, 9952, 809, 7552, 'Ealing')
(2370423, 6164, 9952, 5911, 2328, 'Ealing')
(2282420, 3451, 9952, 3951, 2627, 'Merton')
(19055, 6164, 9952, 3554, 1352, 'Richmond')
(6574810, 9774, 9952, 8142, 9171, 'Richmond')
(1875050, 7963, 1308, 576, 3678, 'Merton')
(1955524, 7963, 1308, 8992, 6100, 'Ealing')
(4916195, 6164, 9952, 2809, 934, 'Ealing')
(9222128, 3451, 9952, 6921, 6011, 'Richmond')
(6903880, 7963, 1308, 100, 739, 'Richmond')
(117289, 7963, 1308, 3646, 8317, 'Ealing')
(5418276, 4594, 1308, 1421, 100, 'Westmister')
(1164044, 4594, 1308, 8879, 2639, 'Hounslow')
(6936951, 4594, 1308, 3022, 7176, 'Westmister')
(3814781, 3451, 9952, 3913, 9791, 'Merton')
(1589938, 7963, 1308, 7323, 9927, 'Westmister')
(555446, 7963, 1308, 570, 6820, 'Hounslow')
(9384760, 7963, 1308, 2616, 7842, 'Barnet')
(9264464, 6379, 1308, 5505, 2847, 'Hounslow')
(4234976, 9774, 9952, 1790, 7122, 'Richmond')
(9503333, 7963, 1308, 5931, 5151, 'Ealing')
(1433469, 3451, 9952, 610, 3564, 'Merton')
(2180695, 6379, 1308, 2051, 6583, 'Richmond')
(7935401, 6164, 9952, 5169, 7513, 'Merton')
(5653738, 9774, 9952, 2550, 6464, 'Merton')
(5356703, 6379, 1308, 8302, 5421, 'Westmister')
(5935940, 6164, 9952, 9915, 8502, 'Westmister')
(6443519, 9774, 9952, 3943, 4729, 'Merton')
(1996335, 6379, 1308, 1550, 7344, 'Richmond')
(3301675, 3451, 9952, 784, 206, 'Westmister')
(8422521, 7963, 1308, 4415, 8614, 'Westmister')
(7001566, 7963, 1308, 4171, 2683, 'Ealing')
(2426119, 6379, 1308, 1414, 2394, 'Barnet')
(1568270, 7963, 1308, 6644, 7029, 'Westmister')
(6080807, 7963, 1308, 1897, 7477, 'Richmond')
(5459740, 6379, 1308, 9090, 1769, 'Hounslow')
(2310707, 6164, 9952, 1478, 8840, 'Merton')
(8205329, 6164, 9952, 9816, 9591, 'Merton')
(8384399, 3451, 9952, 7449, 5199, 'Barnet')
(9906619, 3451, 9952, 5789, 3425, 'Ealing')
(5460762, 6379, 1308, 3741, 6652, 'Barnet')
(8804978, 6164, 9952, 6466, 8796, 'Ealing')
(9174231, 3451, 9952, 618, 1191, 'Ealing')
(1699736, 4594, 1308, 8755, 2362, 'Ealing')
(3717739, 7963, 1308, 38, 1540, 'Westmister')
(352321, 4594, 1308, 1965, 651, 'Richmond')
(9908257, 6164, 9952, 5245, 3473, 'Hounslow')
(7683863, 6164, 9952, 2451, 1540, 'Richmond')
(8297054, 6164, 9952, 1855, 1954, 'Westmister')
(9160083, 3451, 9952, 977, 1216, 'Barnet')
(3930008, 7963, 1308, 2146, 1705, 'Barnet')
(2446702, 9774, 9952, 6872, 3518, 'Richmond')
(5963895, 6164, 9952, 8860, 1965, 'Hounslow')
(1495651, 6379, 1308, 2265, 7045, 'Ealing')
(9006812, 7963, 1308, 6497, 8901, 'Hounslow')
(5637353, 6164, 9952, 5487, 8593, 'Merton')
(3303781, 4594, 1308, 7952, 2044, 'Westmister')
(6337608, 7963, 1308, 9937, 6080, 'Richmond')
(9308591, 9774, 9952, 2272, 1523, 'Westmister')
(9799140, 3451, 9952, 8304, 9757, 'Barnet')
(9073138, 6379, 1308, 3498, 9766, 'Hounslow')
(7299409, 9774, 9952, 3776, 9262, 'Richmond')
(848907, 9774, 9952, 2365, 9599, 'Barnet')
(5719206, 4594, 1308, 9068, 5928, 'Westmister')
(5351555, 4594, 1308, 3143, 1482, 'Hounslow')
(5733, 4594, 1308, 87, 6365, 'Ealing')
(3227371, 4594, 1308, 8844, 89, 'Hounslow')
(875864, 3451, 9952, 1909, 9644, 'Richmond')
(8370764, 7963, 1308, 2293, 2156, 'Westmister')
(7210402, 7963, 1308, 3564, 1987, 'Ealing')
(9671507, 4594, 1308, 2578, 3110, 'Hounslow')
(1437914, 4594, 1308, 7150, 4131, 'Barnet')
(8648205, 7963, 1308, 422, 9504, 'Hounslow')
(4946558, 9774, 9952, 2973, 3893, 'Richmond')
(412682, 4594, 1308, 1848, 7555, 'Merton')
(7446256, 6164, 9952, 3341, 1355, 'Ealing')
(9863810, 6379, 1308, 8438, 5114, 'Richmond')
(2468654, 4594, 1308, 9973, 1686, 'Barnet')
(6913991, 4594, 1308, 2344, 4484, 'Hounslow')
(3743582, 6379, 1308, 5626, 1647, 'Merton')
(3119164, 9774, 9952, 4041, 4171, 'Barnet')
(4606095, 7963, 1308, 4827, 772, 'Westmister')
(7689149, 6379, 1308, 5828, 3795, 'Merton')
(2805089, 4594, 1308, 8873, 21, 'Richmond')
(9425272, 4594, 1308, 4073, 8625, 'Merton')
(7633197, 6164, 9952, 7109, 3979, 'Merton')
(9809229, 9774, 9952, 88, 4538, 'Hounslow')
(4477836, 6164, 9952, 2198, 5547, 'Ealing')
(2989501, 6379, 1308, 8069, 6398, 'Ealing')
(9094021, 9774, 9952, 8449, 1584, 'Westmister')
(2419045, 4594, 1308, 4381, 9674, 'Ealing')
(1272415, 6379, 1308, 8925, 6165, 'Westmister')
(9896433, 6379, 1308, 9617, 4014, 'Barnet')
(3731163, 4594, 1308, 8533, 8592, 'Merton')
(3131105, 9774, 9952, 8939, 5792, 'Richmond')
(4491731, 9774, 9952, 4393, 7305, 'Hounslow')
(9852483, 4594, 1308, 9002, 7215, 'Barnet')
(2709518, 6164, 9952, 2774, 3725, 'Hounslow')
(6670658, 4594, 1308, 2508, 4799, 'Westmister')
(2687318, 7963, 1308, 8909, 9674, 'Westmister')
(1362784, 7963, 1308, 5436, 2497, 'Richmond')
(418521, 6164, 9952, 4986, 847, 'Ealing')
(6357746, 6379, 1308, 8653, 5602, 'Hounslow')
(4334985, 9774, 9952, 8695, 2901, 'Ealing')
(9940195, 3451, 9952, 6926, 4989, 'Westmister')
(4808446, 7963, 1308, 7154, 3474, 'Richmond')
(4713480, 6379, 1308, 6953, 5185, 'Merton')
(4120121, 4594, 1308, 7371, 3310, 'Westmister')
(490580, 9774, 9952, 4790, 8422, 'Merton')
(8776296, 4594, 1308, 4084, 2953, 'Hounslow')
(1718389, 7963, 1308, 3005, 3267, 'Richmond')
(2966522, 9774, 9952, 9758, 8603, 'Westmister')
(5564514, 6164, 9952, 342, 7696, 'Hounslow')
(3411110, 4594, 1308, 9876, 8877, 'Barnet')
(6844501, 6164, 9952, 2032, 3969, 'Merton')
(8917177, 4594, 1308, 1961, 1905, 'Ealing')
(6226940, 7963, 1308, 2172, 9590, 'Hounslow')
(3954656, 6164, 9952, 683, 1078, 'Ealing')
(5821604, 7963, 1308, 2827, 2067, 'Westmister')
(1956097, 6379, 1308, 1060, 4914, 'Ealing')
(6303529, 6379, 1308, 105, 9045, 'Westmister')
(4198965, 7963, 1308, 5488, 5252, 'Ealing')
